Org Defined ID,Answer_original,Score_original,Score_final,score_difference,filename,text,tree,,z,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_5.csv,0,5,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_0.csv,1,0,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_1.csv,1,1,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_2.csv,1,2,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_3.csv,1,3,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_4.csv,1,4,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_5.csv,1,5,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_0.csv,2,0,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_1.csv,2,1,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_2.csv,2,2,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_3.csv,2,3,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_4.csv,2,4,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_5.csv,2,5,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_0.csv,3,0,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_1.csv,3,1,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_2.csv,3,2,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_3.csv,3,3,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_4.csv,3,4,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_5.csv,3,5,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_0.csv,4,0,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_1.csv,4,1,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_2.csv,4,2,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_3.csv,4,3,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__4_4.csv,4,4,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__4_5.csv,4,5,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_0.csv,5,0,,Irrelevant,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_1.csv,5,1,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_2.csv,5,2,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_3.csv,5,3,,,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__5_4.csv,5,4,,Irrelevant,
179,"SELECT Track.song FROM Track, Album WHERE Album.album_id = Track.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__5_5.csv,5,5,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__0_0.csv,0,0,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__0_1.csv,0,1,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__0_2.csv,0,2,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__0_3.csv,0,3,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__0_4.csv,0,4,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__0_5.csv,0,5,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__1_0.csv,1,0,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__1_1.csv,1,1,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__1_2.csv,1,2,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__1_3.csv,1,3,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__1_4.csv,1,4,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__1_5.csv,1,5,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__2_0.csv,2,0,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__2_1.csv,2,1,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__2_2.csv,2,2,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__2_3.csv,2,3,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__2_4.csv,2,4,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__2_5.csv,2,5,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__3_0.csv,3,0,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__3_1.csv,3,1,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__3_2.csv,3,2,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__3_3.csv,3,3,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__3_4.csv,3,4,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__3_5.csv,3,5,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__4_0.csv,4,0,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__4_1.csv,4,1,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__4_2.csv,4,2,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__4_3.csv,4,3,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__4_4.csv,4,4,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__4_5.csv,4,5,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.25,0.25,score_differences_290290__5_0.csv,5,0,,Irrelevant,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__5_1.csv,5,1,,Irrelevant,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__5_2.csv,5,2,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__5_3.csv,5,3,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__5_4.csv,5,4,,,
181,"SELECT a.title, SUM(t.duration) AS duration FROM Album a,Track t WHERE (a.album_id = t.album_id) GROUP BY t.title;",0,0.75,0.75,score_differences_290290__5_5.csv,5,5,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__0_0.csv,0,0,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__0_1.csv,0,1,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__0_2.csv,0,2,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__0_3.csv,0,3,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__0_4.csv,0,4,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__0_5.csv,0,5,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__1_0.csv,1,0,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__1_1.csv,1,1,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__1_2.csv,1,2,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__1_3.csv,1,3,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__1_4.csv,1,4,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__1_5.csv,1,5,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__2_0.csv,2,0,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__2_1.csv,2,1,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__2_2.csv,2,2,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__2_3.csv,2,3,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__2_4.csv,2,4,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__2_5.csv,2,5,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__3_0.csv,3,0,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__3_1.csv,3,1,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__3_2.csv,3,2,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__3_3.csv,3,3,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__3_4.csv,3,4,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__3_5.csv,3,5,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__4_0.csv,4,0,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__4_1.csv,4,1,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__4_2.csv,4,2,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__4_3.csv,4,3,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__4_4.csv,4,4,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__4_5.csv,4,5,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.25,0.25,score_differences_292292__5_0.csv,5,0,,Irrelevant,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__5_1.csv,5,1,,Irrelevant,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__5_2.csv,5,2,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__5_3.csv,5,3,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__5_4.csv,5,4,,,
181,"SELECT t.song FROM Track t, Album a WHERE a.name = 'Nevermind' AND t.album_id = a.album_id;",0,0.75,0.75,score_differences_292292__5_5.csv,5,5,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_0.csv,0,0,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_1.csv,0,1,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_2.csv,0,2,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_3.csv,0,3,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_4.csv,0,4,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_5.csv,0,5,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_0.csv,1,0,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_1.csv,1,1,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_2.csv,1,2,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_3.csv,1,3,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_4.csv,1,4,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_5.csv,1,5,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_0.csv,2,0,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_1.csv,2,1,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_2.csv,2,2,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_3.csv,2,3,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_4.csv,2,4,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_5.csv,2,5,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_0.csv,3,0,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_1.csv,3,1,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_2.csv,3,2,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_3.csv,3,3,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_4.csv,3,4,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_5.csv,3,5,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_0.csv,4,0,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_1.csv,4,1,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_2.csv,4,2,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_3.csv,4,3,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__4_4.csv,4,4,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__4_5.csv,4,5,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_0.csv,5,0,,Irrelevant,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_1.csv,5,1,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_2.csv,5,2,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_3.csv,5,3,,,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__5_4.csv,5,4,,Irrelevant,
182,SELECT DISTINCT artist_id FROM Performs WHERE role = ¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__5_5.csv,5,5,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_0.csv,0,0,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_1.csv,0,1,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_2.csv,0,2,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_3.csv,0,3,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_4.csv,0,4,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_5.csv,0,5,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_0.csv,1,0,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_1.csv,1,1,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_2.csv,1,2,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_3.csv,1,3,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_4.csv,1,4,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_5.csv,1,5,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_0.csv,2,0,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_1.csv,2,1,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_2.csv,2,2,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_3.csv,2,3,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_4.csv,2,4,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_5.csv,2,5,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_0.csv,3,0,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_1.csv,3,1,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_2.csv,3,2,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_3.csv,3,3,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_4.csv,3,4,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_5.csv,3,5,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_0.csv,4,0,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_1.csv,4,1,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_2.csv,4,2,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_3.csv,4,3,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.75,-0.05,score_differences_293293__4_4.csv,4,4,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.75,-0.05,score_differences_293293__4_5.csv,4,5,,,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__5_0.csv,5,0,,Irrelevant,
182,SELECT album_id FROM Release WHERE country = ¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__5_1.csv,5,1,,,
