Org Defined ID,Answer_original,Score_original,Score_final,score_difference,filename
110,"SELECT DISTINCT t.* FROM Track t, Performs p WHERE p.artist_id IN (SELECT artist_id FROM Performs WHERE role <> 'vocals') AND t.track_id=p.track_id;",0.0,0.5,0.5,291/quiz_graded_5_5.csv
110,"SELECT a.title, sum(t.duration) FROM Album a, Track t WHERE a.album_id=t.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
111,"SELECT A.name, COUNT(P.track_id) FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.name HAVING COUNT(P.track_id) >= 3 ORDER BY COUNT(P.track_id) DESC",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
111,"WITH RECURSIVE employee_tree (id) AS ( SELECT employee_nr AS id FROM Employee WHERE manager_nr = 'U000001' UNION SELECT employee_nr AS id FROM Employee E, employee_tree T WHERE E.id = T.id AND NOT manager_nr IS NULL ) SELECT employee_nr FROM employee_tree",0.0,0.25,0.25,309/quiz_graded_5_5.csv
111,"SELECT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id AND P.role <> 'vocals' AND P.artist_id IS NOT NULL",0.0,0.5,0.5,291/quiz_graded_5_5.csv
112,SELECT album_id FROM Release WHERE country='Begium';,0.0,0.75,0.75,293/quiz_graded_5_5.csv
112,"SELECT DISTINCT A.title, SUM(T.duration) FROM Album A JOIN Track T ON A.album_id=T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
112,"SELECT A.name, COUNT(P.track_id)>2 AS number FROM Artist A JOIN Performs P ON A.artist_id=P.artist_id GROUP BY A.name ORDER BY number DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
112,SELECT T.song FROM Track T JOIN Performs P ON T.track_id = P.track_id EXCEPT SELECT T.song FROM Track T JOIN Performs P ON T.track_id WHERE role='vocals' OR role IS NULL;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
113,"SELECT song FROM Track, Album WHERE Track.ablum_id = Album.album_id AND Album.title = ´Nevermind´;",0.0,0.75,0.75,292/quiz_graded_5_5.csv
113,"SELECT name, SUM(track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY SUM(track_id) HAVING name ORDER BY SUM(track_id) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
113,"SELECT Album.album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = ´Belgium´;",0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
113,"SELECT artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.role = ´guitarist´;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
113,"SELECT title, SUM(duration) FROM Track, Album WHERE Track.album_id = Album.album_id GROUP BY SUM(duration) HAVING title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
113,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND Performs.role <> ´vocals´ OR Performs.role <> NULL;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
114,"SELECT DISTINCT A.name  FROM Artist A, Performs P WHERE A.artist_id = P.artist_id AND P.role = 'guitarist';",0.0,0.25,0.25,294/quiz_graded_5_5.csv
114,"SELECT DISTINCT A.title, SUM(T.duration) AS totalDuration FROM Album A, Track T WHERE A.album_id = T.album_id GROUP BY A.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
115,"SELECT DISTINCT name, SUM(track_id) FROM Artist A, Performs P WHERE A.artist_id=P.artist_id GROUP BY P.artist_id HAVING SUM(track_id)>=3 ORDER BY SUM(track_id) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
115,"SELECT T.song FROM Track T, Album A WHERE T.album_id=A.album_id AND A.title=´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
115,SELECT album_id FROM Release WHERE country=´BE´;,0.0,0.75,0.75,293/quiz_graded_5_5.csv
115,SELECT DISTINCT artist_id FROM Performs WHERE role=´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
115,"WITH RECURSIVE Managed(employee_nr) AS (SELECT U000001 UNION SELECT E.employee_nr AS employee_nr FROM Managed M, Employee E WHERE M.employee_nr=E.manager_nr) SELECT * FROM Managed;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
115,"SELECT A.title, SUM(T.duration) FROM Album A, Track T WHERE A.album_id=T.album_id GROUP BY T.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
115,"SELECT DISTINCT T.song FROM Track T, Performs P WHERE P.artist_id IS NOT NULL AND T.track_id=P.track_id AND NOT EXISTS(SELECT * FROM Performs P WHERE P.role=´vocals´);",0.0,0.25,0.25,291/quiz_graded_5_5.csv
116,"SELECT DISTINCT artist_id FROM Artist, Performs WHERE artist_id = (SELECT artist_id FROM Performs WHERE role = 'guitarist');",0.0,0.25,0.25,294/quiz_graded_5_5.csv
116,"SELECT title, SUM(duration) FROM Album, Track GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
117,"SELECT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id AND NOT P.role= 'vocals' AND NOT P.artist_id IS NULL;",0.0,0.5,0.5,291/quiz_graded_5_5.csv
117,"WITH RECURSIVE EmpManaged(nr) AS ( SELECT E.employee_nr AS nr FROM Employee E WHERE manager_nr = 'U000001' UNION SELECT E.employee_nr AS nr  FROM Employee E, EmpManaged M WHERE M.nr = E.nr ) SELECT * FROM EmpManaged;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
118,SELECT DISTINCT artist_id FROM Performs WHERE role=´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
118,"SELECT Album.title, SUM(Track.duration) FROM Album JOIN Track ON Album.album_id=Track.album_id GROUP BY Album.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
118,"SELECT Artist.name, COUNT(DISTINCT Performs.track_id) FROM Artist JOIN Performs ON Artist.artist_id=Performs.artist_id GROUP BY Performs.artist_id HAVING COUNT(Performs.track_id) >= 3;",1.0,0.25,-0.75,289/quiz_graded_5_5.csv
118,SELECT Track.song FROM Track JOIN Album ON Track.album_id=Album.album_id WHERE Album.name=´Nevermind´;,0.0,0.25,0.25,292/quiz_graded_5_5.csv
118,SELECT album_id FROM Release WHERE country=`Belgium`;,1.0,0.125,-0.875,293/quiz_graded_5_5.csv
118,SELECT employee_nr FROM Employee;,0.0,0.5,0.5,309/quiz_graded_5_5.csv
118,SELECT song FROM Track JOIN Performs ON Track.track_id=Performs.track_id WHERE Performs.role != ´vocals´ AND Performs.artist_id IS NOT NULL;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
119,"SELECT DISTINCT Artist.artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.role = ´guitarist´;",0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
119,"SELECT Artist.name, COUNT(Track.track_id) AS number FROM Artist, Track GROUP BY Artist.name HAVING COUNT(Track.track_id)>=3 ORDER BY number DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
119,"SELECT Track.song FROM Track, Album WHERE Track.album_id = Album.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
119,SELECT album_id FROM Release WHERE country = ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
119,"SELECT Track.song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND Performs.artist_id IS NOT NULL AND NOT role = ´vocals´;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
119,"SELECT Album.title, SUM(Track.duration) AS total FROM Album, Track GROUP BY Album.title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
120,"SELECT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id AND NOT P.role = 'vocals'  AND NOT P.artist_id IS NULL ; -- i am not sure its needed to make sure that artist_id is not null since artist_id is a foreign key referencing a primary key, as an underlined primary key.  -- i believe it is most likely not necessary, ok ill add it just in case.",0.0,0.5,0.5,291/quiz_graded_5_5.csv
120,"SELECT A.name, COUNT(P.track) as distinctTracks FROM Artist A, Performs P GROUP BY P.artist_id HAVING COUNT(P.track) >= 3  ORDER BY COUNT(P.track) DESC ;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
120,SELECT artist_id FROM Performs WHERE role = 'guitarist' ;,0.0,0.5,0.5,294/quiz_graded_5_5.csv
120,"SELECT A.title, SUM(T.duration) as totalDuration FROM Album A, Track T GROUP BY T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
121,"SELECT title, SUM(duration) FROM Album, Track WHERE Album.album_id = Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
121,SELECT name FROM Artist WHERE NOT death_date IS NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
121,"WITH RECURSIVE Manages(manager_nr, employee_nr) AS(  SELECT manager_nr, employee_nr FROM Employee  UNION  SELECT M.manager_nr, E.employee_nr FROM Manages M, Employee E WHERE E.manager_nr = M.manager_nr )  SELECT employee_nr FROM Manages WHERE manager_nr = 'U000001';",0.0,0.25,0.25,309/quiz_graded_5_5.csv
121,"SELECT name, COUNT(*) FROM Artist, Performs, Track WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id; GROUP BY name HAVING COUNT(*) >= 3 ORDER BY DESC;",0.0,0.125,0.125,289/quiz_graded_5_5.csv
122,"WITH RECURSIVE AllManagedEmployees (id) AS ( SELECT employee_nr AS id FROM Employee E WHERE employee_nr = 'U000001' UNION  SELECT E.employee_nr AS id FROM Employee E, AllManagedEmployees M WHERE M.employee_nr = E.manager_nr ) SELECT * FROM AllManagedEmployees;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
123,"select distinct A.artist_id  from Artist A, Track T, Performs P where P.artist_id=A.artist_id and P.track_id=T.track_id and P.role=´guitarist´;",0.8,0.25,-0.55,294/quiz_graded_5_5.csv
123,"select distinct A.album_id  from Album A, Release R where A.album_id=R.album_id and R.country=´Belgium´;",0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
123,"select T.song from Track T, Album A where T.album_id=A.album_id and A.title=´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
123,select distinct T.song from Track T  where not exists  ( select P.role from Performs P where P.role=´vocals´ and P.track_id=T.track_id) and exists  (select P.track_id from Performans P where P.track_id=T.track_id group by P.track_id having count(*)>=1);,0.0,0.25,0.25,291/quiz_graded_5_5.csv
123,"select A.name, count(*) as total_tracks from Artist A, Track T, Performs P where A.artist_id=P.artist_id and P.track_id=T.track_id group by A.name having count(*)>=3 order by count(*) desc;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
123,"select A.title, sum(T.duration) from Album A, Track T where A.album_id=T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
124,SELECT song FROM Track NATURAL JOIN Performs WHERE NOT EXISTS ( SELECT artist_id  FROM Performs WHERE role = 'vocals' ),0.0,0.25,0.25,291/quiz_graded_5_5.csv
124,"SELECT name, COUNT(track_id) AS total FROM Artist NATURAL JOIN Performs GROUP BY name HAVING total >= 3 ORDER BY total DESC",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
124,"WITH RECURSIVE ManagedMembers (id)  AS ( SELECT E.employee_nr AS id FROM Employee E WHERE E.manager_nr = 'U000001' UNION SELECT E.employee_nr AS id FROM ManagedMembers M, Employee E WHERE M.employee_nr = E.employee_nr AND NOT E.manager_nr IS NULL ) SELECT * FROM ManagedMembers",0.0,0.25,0.25,309/quiz_graded_5_5.csv
125,"SELECT a.name, COUNT (p.track_id) FROM Artist a, Performs p, Track t WHERE a.artist_id = p.artist_id AND t.track_id = p.track_id AND COUNT (p.track_id) >= 3 ORDER BY COUNT(p.track_id) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
125,WITH RECURSIVE manager1 AS (SELECT employee_nr AS employee_nr FROM Employee WHERE manager_nr = 'U000001' UNION SELECT employee_nr AS manager_nr FROM manager1 WHERE manager_nr = 'U000001') SELECT * FROM manager1;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
125,"SELECT album_id FROM Album a, Release r WHERE a.album_id = r.album_id AND r.country = ´Belgium´;",0.0,0.75,0.75,293/quiz_graded_5_5.csv
125,"SELECT DISTINCT artist_id FROM Artist a, Performs p WHERE a.artist_id = p.artist_id AND p.role = ´guitarist´;",0.0,0.75,0.75,294/quiz_graded_5_5.csv
125,"SELECT song FROM Track t, Performs p, Artist a WHERE  t.track_id = p.track_id AND a.artist_id = p.artist_id AND p.role <> ´vocals´;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
125,"SELECT song FROM Track t, Album a WHERE a.album_id = t.album_id AND a.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
125,"SELECT a.title, SUM(t.song) FROM Track t, Album a WHERE a.album_id = t.album_id GROUP BY (a.title);",0.0,0.25,0.25,290/quiz_graded_5_5.csv
126,"SELECT A.name, COUNT(*) FROM Artist A, Track T, Performs P WHERE A.artist_id = P.artist_id AND P.track_id = T.track_id GROUP BY A.name HAVING COUNT(*) >= 3 ORDER BY COUNT(*) desc;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
126,"WITH RECURSIVE U000001_desc AS ( SELECT E.name AS id FROM Employee E WHERE E.employee_nr = U000001 UNION SELECT E.employee_nr AS id FROM U000001_desc, Employee E WHERE U000001_desc.id = E.id AND NOT E.employee_nr IS NULL) SELECT * FROM U000001_desc;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
126,"SELECT DISTINCT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id AND P.role <> ´vocals´ AND P.artist_id IS NOT NULL;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
126,"SELECT T.song FROM Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
126,SELECT DISTINCT artist_id FROM Performs WHERE role = ´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
126,SELECT album_id FROM Release WHERE country = ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
127,SELECT R.album_id FROM Release R WHERE R.country = ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
127,"SELECT T.song FROM Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
127,SELECT DISTINCT P.artist_id FROM Performs P WHERE P.role = ´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
127,SELECT T.song FROM Track T WHERE NOT EXISTS ( SELECT P.artist_id FROM Perfroms P WHERE P.track_id = T.track_id AND P.role = ´vocals ) AND EXISTS ( SELECT  P.artist_id FROM Perfroms P WHERE P.track_id = T.track_id );,0.0,0.25,0.25,291/quiz_graded_5_5.csv
127,"SELECT A.name, COUNT(*) AS distinct_track_count FROM Artist A WHERE 0 <>  ( SELECT COUNT(P.role) FROM Performs P, Track T WHERE P.artist_id = A.artist_id AND T.track_id = P.track_id ) GROUP BY A.name HAVING distinct_track_count >= 3 ORDER BY distinct_track_count DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
128,"SELECT name,COUNT(Performs.track_id) FROM Artist,Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name HAVING COUNT(Performs.track_id) >=3 ORDER BY COUNT(Performs.track_id) DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
129,"SELECT A.name, COUNT(P.track_id) FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id GROUP BY A.artist_id HAVING COUNT(P.track_id) >= 3 ORDER BY COUNT(P.track_id);",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
129,"WITH RECURSIVE ManagedBy(id) AS (   SELECT E.employee_nr as id   FROM Employee E   WHERE E.employee_nr = 'U000001'   UNION   SELECT E.employee_nr as id   FROM ManagedBy M, Employee E   WHERE E.manager_nr = M.employee_nr ) SELECT * FROM ManagedBy;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
129,SELECT name FROM Artist A WHERE A.death_deat = NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
129,SELECT P.artist_id FROM Performs P WHERE P.role = 'guitarist';,0.0,0.5,0.5,294/quiz_graded_5_5.csv
129,"SELECT A.title, SUM(T.duration) FROM Album A JOIN Track T ON A.album_id = T.album_id GROUP BY A.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
130,"WITH RECURSIVE chain AS ( SELECT M.employee_nr FROM Employee M WHERE M.manager_nr = 'U000001'  UNION SELECT E.employee_nr FROM chain M, Employee E WHERE M.employee_nr = E.manager_nr ) SELECT employee_nr FROM chain;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
130,SELECT DISTINCT T.song FROM Track T WHERE NOT EXISTS ( SELECT * FROM Performs P WHERE T.track_id = P.track_id AND P.role = 'vocals' ) AND EXISTS ( SELECT *  FROM Performs  WHERE T.track_id = P.track_id);,0.0,0.25,0.25,291/quiz_graded_5_5.csv
131,"WITH RECURSION EmployeesOfHanVanKrieken (employee_nr) AS ( SELECT E.employee_nr FROM Employee E WHERE E.employee_nr = 'U000001' UNION SELECT E.employee_nr FROM Employee E, Employee M WHERE M.manager_nr = E.employee_nr ) SELECT * FROM EmployeesOfHanVanKrieken;",0.0,0.125,0.125,309/quiz_graded_5_5.csv
131,SELECT DISTINCT Track.song FROM Track JOIN Performs ON Track.track_id = Performs.track_id WHERE Performs.role <> 'vocals' AND Performs.artist_id IS NOT NULL;,0.0,0.5,0.5,291/quiz_graded_5_5.csv
131,"SELECT Album.title, SUM(Track.duration) FROM Album, Track JOIN Track ON Album.album_id = Track.album_id GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
131,"SELECT Artist.name, COUNT( Performs.track_id) FROM Artist, Performs JOIN Performs ON Artist.artist_id = Performs.artist_id GROUP BY Performs.artist_id HAVING COUNT(Performs.track_id) >= 3;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
132,"WITH RECURSIVE Hierarchy(employee_nr) AS ( ( SELECT E.employee_nr   FROM Employee E    WHERE E.employee_nr = 'U000001')   UNION ( SELECT E.employee_nr   FROM Hierarchy H, Employee E   WHERE H.manager_nr = E.employee_nr) )  SELECT * FROM Hierarchy;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
132,"SELECT artist_id FROM Performs, Track WHERE Track.track_id = Performs.track_id AND Performs.role = 'Guitarist';",0.0,0.25,0.25,294/quiz_graded_5_5.csv
132,"SELECT Track.song FROM Track, Performs WHERE Performs.artist_id IS NOT NULL AND NOT EXISTS (SELECT * FROM Performs WHERE role = 'vocals');",0.0,0.25,0.25,291/quiz_graded_5_5.csv
132,"SELECT name, COUNT(Track.track_id) FROM Artist, Track, Performs WHERE Performs.artist_id = Artist.artist_id AND Track.track_id = Performs.track_id GROUP BY name HAVING COUNT(Track.track_id) > 2 ORDER BY COUNT(Track.track_id) DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
132,"SELECT Album.title, SUM(duration) FROM Album, Track WHERE Album.album_id = Track.track_id GROUP BY Album.title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
133,SELECT T.song FROM Track T NATURAL JOIN Album A WHERE A.title = ´Nevermind´;,0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
133,SELECT T.song FROM Track T WHERE NOT EXISTS ( SELECT * FROM Performs P WHERE P.track_id = T.track_id AND P.role = ´vocals´);,0.3,0.25,-0.04999999999999999,291/quiz_graded_5_5.csv
133,"WITH RECURSIVE manager_chain (id) AS (  (SELECT E.employee_nr AS id FROM Employee E WHERE E.employee_nr = ´U000001´) UNION (SELECT E.employeer_nr AS id FROM manager_chain m, Employee E WHERE m.id = E.manager_nr) ) SELECT * FROM manager_chain;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
133,"SELECT A.name, COUNT (DISTINCT T.track) AS num_dist_tracks FROM Artist A NATURAL JOIN Track T GROUP BY A.name HAVING (num_dist_tracks >= 3) ORDER BY num_dist_tracks DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
133,SELECT DISTINCT P.artist_id FROM Performs P WHERE P.role = ´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
133,SELECT R.album_id FROM Releases R WHERE R.country = ´Belgium´;,0.0,0.75,0.75,293/quiz_graded_5_5.csv
134,"WITH RECURSIVE Managed_employees(employee_nr,manager_nr) AS ( SELECT employee_nr, manager_nr FROM Employee WHERE employee_nr = 'U000001' UNION SELECT E1.employee_nr, E1.manager_nr FROM Employee AS E1, Managed_employees WHERE E1.Employee_nr = Managed_employees.manager_nr) SELECT * FROM Managed_Employees;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
134,SELECT song FROM Track WHERE NOT EXISTS( SELECT *  FROM Performs WHERE Performs.track_id = Track.track_id AND Performs.role = 'vocals') AND EXISTS(  SELECT * FROM Performs WHERE Artist.artist_id = Performs.artist_id);,0.0,0.25,0.25,291/quiz_graded_5_5.csv
134,"SELECT album_id FROM Album,Release WHERE Album.album_id = Release.album_id AND Release.country = 'Belgium';",0.0,0.25,0.25,293/quiz_graded_5_5.csv
134,"SELECT DISTINCT artist_id FROM Artist,Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.role = 'guitarist';",0.0,0.25,0.25,294/quiz_graded_5_5.csv
135,"WITH RECURSIVE Managed_By(id) AS ( SELECT manager_nr AS id FROM Employee WHERE employee_nr = 'U000001' UNION SELECT E.manager_nr AS id FROM Employee E, Managed_By M WHERE E.id = P.id AND E.manager_id IS NOT NULL ) SELECT *  FROM Managed_By;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
135,"SELECT A.title, T.duration FROM Album A JOIN Track T ON A.album_id = T.album_id GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
135,SELECT T.song FROM Track T JOIN Performs P ON T.track_id = P.track_id WHERE P.role <> 'vocals' AND P.role IS NOT NULL;,0.0,0.5,0.5,291/quiz_graded_5_5.csv
135,"SELECT DISTINCT A.name, A.COUNT(song) FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id JOIN Track T ON P.track_id = T.track_id GROUP BY artist_id HAVING (COUNT(song) >= 3) ORDER BY A.COUNT(song);",0.0,0.25,0.25,289/quiz_graded_5_5.csv
136,"SELECT DISTINCT name, COUNT (*) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id ORDER BY COUNT (*) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
136,"SELECT DISTINCT album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = ¨Belgium¨;",0.0,0.25,0.25,293/quiz_graded_5_5.csv
136,"WITH RECURSIVE managedbyrector AS ( SELECT Employee1.employee_nr FROM Employee1 WHERE Employee.employee_nr = ¨U000001¨ UNION SELECT Employee2.employee_nr FROM Employee1, Employee2 WHERE Employee.employee_nr = ¨U000002¨ AND Employee1.employee_nr = Employee2.manager_nr)  SELECT * FROM managedbyrector;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
136,SELECT song FROM Track WHERE Track.album_id = Album.album_id AND Album.title = ¨Nevermind¨;,0.0,0.25,0.25,292/quiz_graded_5_5.csv
136,"SELECT DISTINCT artist_id FROM Artist, Performs WHERE Performs.artist_id = Artist.artist_id AND Performs.role = ¨guitarist¨;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
136,SELECT name FROM Artist WHERE death_date = ¨NULL¨;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
137,SELECT name FROM Artist WHERE death_date = NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
137,"SELECT T.song  FROM Track T, Performs P WHERE T.track_id = P.track_id AND P.role <> 'vocals';",0.0,0.5,0.5,291/quiz_graded_5_5.csv
137,"SELECT A.title, COUNT(T.duration) FROM Album A, Track T WHERE A.album_id = T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
137,"SELECT A.name, COUNT (DISTINCT P.track_id) FROM Artist A, Performs P WHERE A.artist_id = P.artist_id;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
137,"SELECT T.song FROM Track T, Album A WHERE T.album_id = A.album_id AND A.title = 'Neverland';",0.0,0.75,0.75,292/quiz_graded_5_5.csv
137,"WITH RECURSIVE Managed(employee_nr) AS ( SELECT E.manager_nr as employee_nr FROM Employee E WHERE E.employee_nr = 'U000001' UNION SELECT E.manager_nr AS employee_nr FROM Managed M, Employee E WHERE E.employee_nr = M.employee_nr AND NOT E.manager_nr IS NULL ) SELECT * FROM Managed;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
138,"SELECT Album.title, SUM(Track.duration) FROM Album, Track WHERE Album.album_id = Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
138,"SELECT Artist.name, COUNT(DISTINCT Performs.track_id) AS track_no FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND track_no >= 3 ORDER BY track_no DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
138,"SELECT DISTINCT Track.song FROM Track, Performs, Artist WHERE Track.track_id = Performs.track_id AND Artist.artist_id = Performs.artist_id AND NOT EXISTS ( SELECT* FROM Performs WHERE Performs.role = 'vocals') AND Artist.name IS NOT NULL;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
139,"SELECT title, Sum(duration) FROM Album, Track WHERE Album.album_id=Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
139,"SELECT name, Count(track_id) FROM Performs, Artist WHERE Performs.artist_id=Artist.artist_id AND Count(track_id)>=3 ORDER BY Count(track_id);",0.0,0.25,0.25,289/quiz_graded_5_5.csv
139,"SELECT song  FROM Track, Performs WHERE Track.track_id=Performs.track_id AND artist_id IS NOT NULL AND NOT role='vocals';",0.0,0.5,0.5,291/quiz_graded_5_5.csv
140,"SELECT Title , Duration FROM Track , Album WHERE Track.album_id = Album.album_id ;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
140,SELECT album_id FROM Relase WHERE country = 'Belgium' ;,0.0,0.75,0.75,293/quiz_graded_5_5.csv
140,SELECT DISTINCT artist_id FROM Performs WHERE role = 'Guitarist' ;,0.0,0.75,0.75,294/quiz_graded_5_5.csv
140,"SELECT song FROM Track , Album GROUP BY title HAVING Track.album_id = Album.album_id AND title = 'Nevermind' ;",0.0,0.25,0.25,292/quiz_graded_5_5.csv
141,SELECT name FROM Artist WHERE death_date == NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
141,CREATE VIEW employee_order AS   SELECT employee_nr   FROM Employee   WHERE manager_nr == employee_order;  SELECT employee_nr FROM Employee WHERE manager_nr == NULL OR manager_nr == employee_order;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
141,"SELECT name, track_id FROM Performs GROUP BY artist_id HAVING COUNT > 2 ORDER BY COUNT;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
142,"WITH RECURSIVE ManagedBy(id) AS ( SELECT E.employee_nr AS id FROM Employee E WHERE E.employee_nr='U000001' UNION SELECT E.manager_nr AS id FROM ManagedBy M, Employee E WHERE M.manager_nr=E.employee_nr ) SELECT * FROM ManagedBy",0.0,0.25,0.25,309/quiz_graded_5_5.csv
142,"SELECT title, SUM(duration) FROM Album,Track WHERE Album.album_id=Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
143,"SELECT DISTINCT artist_id FROM Artist, Performs WHERE role = ¨guitarist¨;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
